source,adm0_pcode,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,homme,femme
RGPH,ML,Mali,ML03,Sikasso,ML0306,Yanfolila,ML030612,Yallankoro-Soloba,4710,5042
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030401,Diedougou,13100,13173
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030402,Diouradougou Kafo,4146,4126
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030403,Fagui,3775,3846
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030404,Fakolo,4280,4406
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030406,Gouadji Kao,3463,3618
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030405,Gouadie Sougouna,9204,9559
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030407,Kafo Faboli,5383,5740
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030408,Kapala,4328,4261
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030409,Karagouana Malle,2830,2882
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030410,Kolonigue,7296,7385
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030411,Konina,4850,4766
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030412,Koningue,5222,5231
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030413,Konseguela,10258,10661
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030414,Koromo,2181,2237
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030415,Kouniana,1111,1075
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030416,Koutiala Commune,39152,37762
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030417,Logouana,2603,2928
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030418,Miena,5214,5609
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030419,M'pessoba,14255,14999
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030420,Nafanga,3097,3051
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030421,Nampe,2851,2852
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030422,N'golonianasso,6344,6651
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030423,N'goutjina,3809,4008
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030425,N'tossoni,2609,2817
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030426,Sincina,5310,5335
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030427,Sinkolo,3696,3699
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030428,Songo Doubacoro,4522,4700
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030429,Songoua,2521,2596
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030430,Sorobasso,2036,2079
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030431,Tao,2293,2394
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030432,Yognogo,1942,1953
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030433,Zanfigue,5288,5283
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030434,Zangasso,6704,6759
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030435,Zanina,2909,2915
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030436,Zebala,7280,7574
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030101,Bladie-Tiemala,966,1059
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030102,Bougouni Commune,19007,18353
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030103,Danou,4839,5219
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030104,Debelin,2551,2584
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030105,Defina,3381,3782
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030106,Dogo,12534,13033
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030107,Domba,4479,4468
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030108,Faradiele,1084,1136
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030109,Faragouaran,3867,4093
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030110,Garalo,9906,10488
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030111,Keleya,8655,8911
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030112,Kokele,2496,2553
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030113,Kola,1363,1361
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030114,Koumantou,16714,17273
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030115,Kouroulamini,2192,2407
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030116,Meridiela,4516,4621
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030117,Ouroun,2107,2158
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030118,Sanso,5481,5459
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030119,Sibirila,8435,8882
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030120,Sido,6297,6624
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030122,Tiemala Banimonotie,5727,5790
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030123,Wola,4689,4568
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030124,Yinindougou,2184,2286
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030125,Yiridougou,3239,3621
RGPH,ML,Mali,ML03,Sikasso,ML0301,Bougouni,ML030126,Zantiebougou,11509,11918
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030501,Benkadi,2953,2968
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030502,Blendio,5035,5295
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030503,Danderesso,13130,13135
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030504,Dembela,5105,5083
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030505,Dialakoro,1824,2043
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030506,Diomatene,1491,1558
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030507,Dogoni,4958,5269
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030508,Doumanaba,5022,5560
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030509,Fama,3478,3658
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030510,Farakala,2765,3244
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030511,Finkolo,5067,5039
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030512,Finkolo Ganadougou,6066,6023
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030513,Gongasso,3140,3447
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030514,Kabarasso,3053,3308
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030515,Kaboila,10165,10903
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030516,Kafouziela,2274,2437
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030517,Kapala,2645,2569
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030518,Kapolondougou,5593,6003
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030519,Kignan,9714,9399
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030520,Klela,9501,9766
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030521,Kofan,3892,4372
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030522,Kolokoba,2785,3234
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030523,Koumankou,2782,2827
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030524,Kouoro,5548,5234
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030525,Kourouma,4927,5215
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030526,Lobougoula,11517,12786
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030527,Miniko,1164,1100
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030528,Miria,3728,4070
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030529,Missirikoro,1671,1731
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030537,Sokourani Missirikoro,1294,1231
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030530,Natien,2377,2616
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030531,Niena,14611,14393
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030532,Nongo-Souala,3253,3350
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030533,N'tjikouna,1240,1228
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030534,Pimperna,3158,3388
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030535,Sanzana,3879,4174
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030536,Sikasso Commune,68410,66364
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030538,Tella,2839,2836
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030539,Tiankadi,1607,1811
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030540,Wateni,2566,2586
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030541,Zanferebougou,1928,2020
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030542,Zangaradougou,1985,1960
RGPH,ML,Mali,ML03,Sikasso,ML0305,Sikasso,ML030543,Zaniena,2999,2905
RGPH,ML,Mali,ML04,Segou,ML0401,Baroueli,ML040101,Baraoueli,5108,5267
RGPH,ML,Mali,ML04,Segou,ML0401,Baroueli,ML040102,Boidie,8674,8706
RGPH,ML,Mali,ML04,Segou,ML0401,Baroueli,ML040103,Dougoufie,3773,3756
RGPH,ML,Mali,ML04,Segou,ML0401,Baroueli,ML040104,Gouendo,4120,4360
RGPH,ML,Mali,ML04,Segou,ML0401,Baroueli,ML040105,Kalake,6301,6559
RGPH,ML,Mali,ML04,Segou,ML0401,Baroueli,ML040106,Konobougou,13038,13332
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040618,N'gara,6009,6405
RGPH,ML,Mali,ML04,Segou,ML0401,Baroueli,ML040107,N'gassola,2206,2198
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040623,Samine,3972,3999
RGPH,ML,Mali,ML04,Segou,ML0401,Baroueli,ML040108,Sanando,11910,11920
RGPH,ML,Mali,ML04,Segou,ML0401,Baroueli,ML040109,Somo,3291,3327
RGPH,ML,Mali,ML04,Segou,ML0401,Baroueli,ML040110,Tamani,6617,6662
RGPH,ML,Mali,ML04,Segou,ML0401,Baroueli,ML040111,Tesserla,2199,2251
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040601,Baguindabougou,4033,4098
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040602,Bellen,2059,2117
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040603,Boussin,4175,4321
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040604,Cinzana,14443,14524
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040605,Diedougou,6559,6425
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040606,Diganibougou,4818,4868
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040607,Dioro,18194,18686
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040608,Diouna,12426,12532
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040609,Dougabougou,9903,9575
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040610,Farako,4817,5168
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040611,Farakou Massa,5065,5311
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040612,Fatine,9891,10256
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040613,Kamiandougou,5897,5938
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040614,Katiena,10552,10605
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040615,Konodimini,6488,6549
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040616,Markala,18024,18279
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040617,Massala,2701,2823
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040619,N'koumandougou,4731,4820
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040620,Pelengana,9869,10094
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040621,Sakoiba,6272,6199
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040622,Sama Foulala,4755,4929
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040624,Sansanding,7467,7678
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040625,Sebougou,4710,5010
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040626,Segou Commune,53042,52263
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040627,Sibila,6517,7139
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040628,Soignebougou,1126,1142
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040629,Souba,7030,7156
RGPH,ML,Mali,ML04,Segou,ML0406,Segou,ML040630,Togou,4124,4434
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040201,Beguene,4802,5070
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040202,Bla,13526,14042
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040203,Diaramana,7472,7763
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040204,Diena,3362,3329
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040205,Dougouolo,3681,3797
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040206,Falo,13039,13267
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040207,Fani,5194,5374
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040208,Kazangasso,3132,3320
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040209,Kemeni,4960,5116
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040210,Korodougou,4169,4236
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040211,Koulandougou,1730,1772
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040212,Niala,4020,4178
RGPH,ML,Mali,ML03,Sikasso,ML0304,Koutiala,ML030424,Niantaga,1803,1877
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040213,Samabogo,3135,3322
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040214,Somasso,4084,4344
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040215,Tiemena,3866,4090
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040216,Touna,9830,10344
RGPH,ML,Mali,ML04,Segou,ML0402,Bla,ML040217,Yangasso,7758,7944
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040501,Baramandougou,16186,15759
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040502,Dah,5887,5972
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040503,Diakourouna,3424,3383
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040504,Dieli,6195,6241
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040505,Djeguena,2086,2077
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040506,Fion,2627,2813
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040507,Kaniegue,3184,3278
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040508,Karaba,2967,3044
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040509,Kassorola,6700,6649
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040510,Kava,6275,6203
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040511,Moribila,4379,4563
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040512,N'goa,3741,3851
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040513,Niamana,2492,2515
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040514,Niasso,5200,5241
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040515,N'torosso,4134,4238
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040516,Ouolon,4672,4599
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040517,San Commune,23277,23354
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040518,Siadougou,6004,6139
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040519,Somo,1856,1904
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040520,Sourountouna,5003,5016
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040521,Sy,4619,4675
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040522,Tene,7370,7520
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040523,Teneni,3553,3543
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040524,Tourakolomba,2506,2487
RGPH,ML,Mali,ML04,Segou,ML0405,San,ML040525,Waki,3076,3054
RGPH,ML,Mali,ML04,Segou,ML0404,Niono,ML040401,Diabaly,10076,9955
RGPH,ML,Mali,ML04,Segou,ML0404,Niono,ML040402,Dogofry,10359,10521
RGPH,ML,Mali,ML04,Segou,ML0404,Niono,ML040403,Kala Siguida,7184,7308
RGPH,ML,Mali,ML04,Segou,ML0404,Niono,ML040404,Mariko,8544,8365
RGPH,ML,Mali,ML04,Segou,ML0404,Niono,ML040405,Nampalari,3054,2996
RGPH,ML,Mali,ML04,Segou,ML0404,Niono,ML040406,Niono,26868,27383
RGPH,ML,Mali,ML04,Segou,ML0404,Niono,ML040407,Pogo,3866,3621
RGPH,ML,Mali,ML04,Segou,ML0404,Niono,ML040408,Siribala,10357,10209
RGPH,ML,Mali,ML04,Segou,ML0404,Niono,ML040409,Sirifila Boundy,12865,13020
RGPH,ML,Mali,ML04,Segou,ML0404,Niono,ML040410,Sokolo,7059,6974
RGPH,ML,Mali,ML04,Segou,ML0404,Niono,ML040411,Toridaga Ko,7633,8100
RGPH,ML,Mali,ML04,Segou,ML0404,Niono,ML040412,Yeredon Saniona,5866,6081
RGPH,ML,Mali,ML04,Segou,ML0407,Tominian,ML040701,Benena,3279,3358
RGPH,ML,Mali,ML04,Segou,ML0407,Tominian,ML040702,Diora,6298,6065
RGPH,ML,Mali,ML04,Segou,ML0407,Tominian,ML040703,Fangasso,9639,9662
RGPH,ML,Mali,ML04,Segou,ML0407,Tominian,ML040704,Koula,7530,7720
RGPH,ML,Mali,ML04,Segou,ML0407,Tominian,ML040705,Lanfiala,2847,2908
RGPH,ML,Mali,ML04,Segou,ML0407,Tominian,ML040706,Mafoune,8446,8644
RGPH,ML,Mali,ML04,Segou,ML0407,Tominian,ML040707,Mandiakuy,7945,7818
RGPH,ML,Mali,ML04,Segou,ML0407,Tominian,ML040708,Ouan,3775,3862
RGPH,ML,Mali,ML04,Segou,ML0407,Tominian,ML040709,Sanekuy,6217,5927
RGPH,ML,Mali,ML04,Segou,ML0407,Tominian,ML040710,Timissa,4951,4851
RGPH,ML,Mali,ML04,Segou,ML0407,Tominian,ML040711,Tominian,9444,9598
RGPH,ML,Mali,ML04,Segou,ML0407,Tominian,ML040712,Yasso,5236,4975
RGPH,ML,Mali,ML04,Segou,ML0403,Macina,ML040301,Boky Were,5451,5365
RGPH,ML,Mali,ML04,Segou,ML0403,Macina,ML040302,Folomana,3237,3443
RGPH,ML,Mali,ML04,Segou,ML0403,Macina,ML040303,Kokry Centre,5669,5962
RGPH,ML,Mali,ML04,Segou,ML0403,Macina,ML040304,Kolongo,11336,11638
RGPH,ML,Mali,ML04,Segou,ML0403,Macina,ML040305,Macina,11406,12044
RGPH,ML,Mali,ML04,Segou,ML0403,Macina,ML040306,Matomo,5207,5378
RGPH,ML,Mali,ML04,Segou,ML0403,Macina,ML040307,Monimpebougou,11250,11605
RGPH,ML,Mali,ML04,Segou,ML0403,Macina,ML040308,Saloba,13771,14079
RGPH,ML,Mali,ML04,Segou,ML0403,Macina,ML040309,Sana,9399,9930
RGPH,ML,Mali,ML04,Segou,ML0403,Macina,ML040310,Souleye,3481,3754
RGPH,ML,Mali,ML04,Segou,ML0403,Macina,ML040311,Tongue,2684,2764
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050601,Bassirou,639,730
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050602,Borondougou,3595,3639
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050603,Dialloube,10245,10459
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050604,Fatoma,5561,5891
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050605,Konna,13343,13384
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050606,Korombana,9332,9881
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050607,Koubaye,2456,2557
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050608,Kounari,6320,6334
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050609,Mopti Commune,39820,40652
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050610,Ouro Modi,1501,1648
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050611,Ouroube Doude,5230,5343
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050613,Sio,9048,9334
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050614,Socoura,12038,12216
RGPH,ML,Mali,ML05,Mopti,ML0506,Mopti,ML050615,Soye,8880,8841
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050101,Bandiagara Commune,5818,5681
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050102,Bara Sara,3497,3514
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050103,Borko,3114,3344
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050104,Dandoli,3518,3682
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050105,Diamnati,5073,5389
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050106,Dogani Bere,1563,1696
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050107,Doucoumbo,7288,7697
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050108,Dourou,8316,8347
RGPH,ML,Mali,ML05,Mopti,ML0505,Koro,ML050509,Kassa,6551,6655
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050109,Kende,2044,2273
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050110,Kendie,8999,9594
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050111,Lowol Gueou,2775,2735
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050112,Metoumou,5191,5842
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050113,Ondougou,2137,2397
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050114,Pelou,1712,1769
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050115,Pignari,4475,4414
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050116,Pignari Bana,8930,9365
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050117,Sangha,11928,12492
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050118,Segue Ire,5248,5939
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050119,Soroly,2685,3053
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050120,Timiri,8951,8961
RGPH,ML,Mali,ML05,Mopti,ML0501,Bandiagara,ML050121,Wadouba,10217,10841
RGPH,ML,Mali,ML05,Mopti,ML0502,Bankass,ML050201,Bankass,11551,11826
RGPH,ML,Mali,ML05,Mopti,ML0502,Bankass,ML050202,Baye,5375,5580
RGPH,ML,Mali,ML05,Mopti,ML0502,Bankass,ML050203,Diallassagou,8374,8043
RGPH,ML,Mali,ML05,Mopti,ML0502,Bankass,ML050204,Dimbal Habe,6925,6777
RGPH,ML,Mali,ML05,Mopti,ML0502,Bankass,ML050205,Kani Bozon,5329,5193
RGPH,ML,Mali,ML05,Mopti,ML0502,Bankass,ML050206,Koulogon Habe,6327,6464
RGPH,ML,Mali,ML05,Mopti,ML0502,Bankass,ML050207,Lessagou Habe,5967,5891
RGPH,ML,Mali,ML05,Mopti,ML0502,Bankass,ML050208,Ouonkoro,8628,8533
RGPH,ML,Mali,ML05,Mopti,ML0502,Bankass,ML050209,Segue,8391,8543
RGPH,ML,Mali,ML05,Mopti,ML0502,Bankass,ML050210,Sokoura,14002,13455
RGPH,ML,Mali,ML05,Mopti,ML0502,Bankass,ML050211,Soubala,3621,3740
RGPH,ML,Mali,ML05,Mopti,ML0502,Bankass,ML050212,Tori,5903,5707
RGPH,ML,Mali,ML05,Mopti,ML0508,Youwarou,ML050801,Bimbere Tama,2775,2975
RGPH,ML,Mali,ML05,Mopti,ML0508,Youwarou,ML050802,Deboye,8071,8158
RGPH,ML,Mali,ML05,Mopti,ML0508,Youwarou,ML050803,Dirma,3373,3380
RGPH,ML,Mali,ML05,Mopti,ML0508,Youwarou,ML050804,Dongo,5189,6066
RGPH,ML,Mali,ML05,Mopti,ML0508,Youwarou,ML050805,Farimake,3381,3517
RGPH,ML,Mali,ML05,Mopti,ML0508,Youwarou,ML050806,N'dodjiga,8685,9164
RGPH,ML,Mali,ML05,Mopti,ML0508,Youwarou,ML050807,Youwarou,8339,8890
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050301,Dandougou Fakala,4036,4445
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050302,Derrary,2778,2993
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050303,Djenne Commune,9700,9858
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050304,Fakala,12464,12713
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050305,Femaye,6281,6762
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050306,Kewa,6690,7145
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050307,Madiama,4460,4345
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050308,Nema Badenyakafo,16517,17102
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050309,Niansanari,1854,2009
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050310,Ouro Ali,4076,4185
RGPH,ML,Mali,ML05,Mopti,ML0503,Djenne,ML050311,Pondori,3534,3702
