Admin0_Nam,Pcode_Ad_0,Admin1_Nam,Pcode_Ad_1,Admin2_Nam,Pcode_Ad_2,Admin3_Nam,Pcode_Ad_3,annee,female,male,total,source
Mali,ML,Mopti,ML05,Bankass,ML0502,Bankass,ML050201,2013,17656.6365531619,17605.7261987491,35262.3627519111,OCHA
Mali,ML,Mopti,ML05,Bankass,ML0502,Dimbal Habe,ML050204,2013,10050.1667824878,10408.8533703961,20459.0201528839,OCHA
Mali,ML,Mopti,ML05,Bankass,ML0502,Kani Bozon,ML050205,2013,7766.14315496873,7370.43085476025,15136.574009729,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Bandiagara Commune,ML050101,2013,10236.4421003267,9625.51846192129,19861.960562248,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Timiri,ML050120,2013,15764.8687236862,16338.6414626756,32103.5101863618,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Soroly,ML050119,2013,4001.08701061712,4440.76690189373,8441.85391251085,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Sangha,ML050117,2013,17393.9679093717,18240.9302262519,35634.8981356235,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Pignari Bana,ML050116,2013,16735.6051248022,18067.3723744321,34802.9774992343,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Pignari,ML050115,2013,8955.5851538972,9630.14667130315,18585.7318252003,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Lowol Gueou,ML050111,2013,5237.97596791894,5125.74189040886,10363.7178583278,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Kendie,ML050110,2013,14061.6571544332,15422.3507126997,29484.0078671329,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Dourou,ML050108,2013,11184.0679712623,11406.2220215915,22590.2899928539,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Dogani Bere,ML050106,2013,2458.7362341126,2654.27808049615,5113.01431460875,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Bara Sara,ML050102,2013,8725.33173714971,8668.63617222194,17393.9679093717,OCHA
Mali,ML,Mopti,ML05,Bandiagara,ML0501,Segue Ire,ML050118,2013,7823.98796003267,9370.96694591904,17194.9549059517,OCHA
Mali,ML,Mopti,ML05,Youwarou,ML0508,Youwarou,ML050807,2013,13395.2172258415,13579.1888539757,26974.4060798172,OCHA
Mali,ML,Mopti,ML05,Youwarou,ML0508,N'dodjiga,ML050806,2013,12874.542806594,12938.1807911687,25812.7235977627,OCHA
Mali,ML,Mopti,ML05,Youwarou,ML0508,Farimake,ML050805,2013,6982.82248924191,6804.63613243276,13787.4586216747,OCHA
Mali,ML,Mopti,ML05,Youwarou,ML0508,Dongo,ML050804,2013,6580.16760502382,6698.18714005326,13278.3547450771,OCHA
Mali,ML,Mopti,ML05,Youwarou,ML0508,Bimbere Tama,ML050801,2013,4616.64651732812,4916.3235719617,9532.97008928983,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Tenenkou Commune,ML050708,2013,6473.72173528762,6570.91434042867,13044.6360757163,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Toguere-Coumbe,ML050710,2013,15645.6953180624,16260.0914291326,31905.786747195,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Togoro Kotia,ML050709,2013,7703.67101225111,8095.91259728462,15799.5836095357,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Sougoulbe,ML050707,2013,5058.64368662689,5649.89870123493,10708.5423878618,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Diondiori,ML050703,2013,11705.9236453807,12004.4437897425,23710.3674351231,OCHA
Mali,ML,Mopti,ML05,Tenenkou,ML0507,Diaka,ML050702,2013,11167.8931526356,11371.5348015025,22539.4279541381,OCHA
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Dianke,ML060402,2013,5984.86910203942,6106.39516193386,12091.2642639733,OCHA
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Fittouga,ML060403,2013,17377.069173858,17456.9291560744,34833.9983299324,OCHA
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Koumaira,ML060404,2013,5156.48528539397,5203.91985947993,10360.4051448739,OCHA
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Lere,ML060405,2013,9999.85864274233,10175.7820818276,20175.6407245699,OCHA
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Soboundou,ML060407,2013,23380.4565326433,23407.0765267154,46787.5330593587,OCHA
Mali,ML,Tombouctou,ML06,Niafunke,ML0604,Soumpi,ML060408,2013,9892.22127540726,9723.24218260166,19615.4634580089,OCHA
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Ber,ML060502,2013,11516.0184719779,10436.1747298316,21952.1932018095,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Defina,ML030105,2013,4428.76457323802,4848.73362759679,9277.49820083481,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Dangha,ML060104,2013,7437.41481474727,7498.75670475374,14936.171519501,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Haibongo,ML060107,2013,8229.07241407611,8271.89599766553,16500.9684117416,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Kirchamba,ML060108,2013,2418.95377572701,2349.51012666308,4768.46390239009,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Kondi,ML060109,2013,1791.64614584948,1739.56340905153,3531.20955490101,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Sareyamou,ML060110,2013,9741.78656951879,9871.41471443813,19613.2012839569,OCHA
Mali,ML,Tombouctou,ML06,Dire,ML0601,Dire,ML060105,2013,11797.3185818112,11740.606268409,23537.9248502202,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Tilemsi,ML060214,2013,4533.50513781232,4021.93779777835,8555.44293559067,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Bintagoungou,ML060203,2013,4704.79917927165,4916.60194675178,9621.40112602343,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Douekire,ML060204,2013,10415.3721560309,10527.6391967171,20943.011352748,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Essakane,ML060206,2013,6741.80940203134,6403.85088780075,13145.6602898321,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Kaneye,ML060210,2013,1350.67666475031,1348.36188040627,2699.03854515658,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,M'bouna,ML060211,2013,2192.1007738107,2241.86863720767,4433.96941101838,OCHA
Mali,ML,Tombouctou,ML06,Goundam,ML0602,Razelma,ML060212,2013,2687.46462343635,2402.74614911881,5090.21077255516,OCHA
Mali,ML,Kayes,ML01,Kenieba,ML0104,Dombia,ML010404,2013,4235.80315655925,4534.22948490231,8770.03264146156,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Souransan Tomoto,ML010531,2013,4815.3073768123,5039.70555867672,9855.01293548902,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Sefeto Nord,ML010527,2013,6275.05225059013,7093.98994522936,13369.0421958195,OCHA
Mali,ML,Sikasso,ML03,Yanfolila,ML0306,Koussan,ML030607,2013,12112.8797050502,12860.1028037383,24972.9825087885,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Kita Nord,ML010514,2013,5015.41503383572,4895.11910128985,9910.53413512558,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Koniakary,ML010315,2013,7831.32343359411,8199.23019262541,16030.5536262195,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Marintoumania,ML010320,2013,4627.92510503301,4696.16993912372,9324.09504415673,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Marena Diombougou,ML010319,2013,10405.6021606791,11192.1527908771,21597.7549515562,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Khouloum,ML010314,2013,11259.2409328646,10710.9688759324,21970.209808797,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Karakoro,ML010311,2013,8601.16247963646,8987.4976421161,17588.6601217526,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Kouroulamini,ML030115,2013,8258.24365428363,8796.22114086837,17054.464795152,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Faradiele,ML030108,2013,1561.86838397893,1549.14204899836,3111.01043297728,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,Dougoufie,ML040103,2013,5253.02009700985,5458.93015586643,10711.9502528763,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Sama Foulala,ML040622,2013,3934.27273510842,4200.33646021132,8134.60919531974,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Benkadi,ML030501,2013,4483.14572153952,4730.73105945163,9213.87678099115,OCHA
Mali,ML,Kayes,ML01,Kayes,ML0103,Gory Gopela,ML010307,2013,4556.2101946326,4542.32988939381,9098.54008402641,OCHA
Mali,ML,Kayes,ML01,Diema,ML0102,Sansankide,ML010215,2013,2816.54527038513,2935.68455697637,5752.2298273615,OCHA
Mali,ML,Kayes,ML01,Diema,ML0102,Guedebine,ML010211,2013,2949.5648622103,2936.8412490792,5886.4061112895,OCHA
Mali,ML,Kayes,ML01,Diema,ML0102,Groumera,ML010210,2013,6312.06880513005,7011.86752734073,13323.9363324708,OCHA
Mali,ML,Kayes,ML01,Diema,ML0102,Gomitradougou,ML010209,2013,4208.0458700867,4231.17971214325,8439.22558222994,OCHA
Mali,ML,Kayes,ML01,Diema,ML0102,Fassou Debe,ML010207,2013,3080.27106982982,3246.83473263699,6327.1058024668,OCHA
Mali,ML,Kayes,ML01,Diema,ML0102,Lambidou,ML010213,2013,8131.54548287781,8977.08741004476,17108.6328929226,OCHA
Mali,ML,Kayes,ML01,Yelimane,ML0107,Soumpou,ML010710,2013,2734.42254287122,2879.00918325147,5613.4317261227,OCHA
Mali,ML,Kayes,ML01,Yelimane,ML0107,Marekaffo,ML010709,2013,2892.88950072798,3265.34468634749,6158.23418707547,OCHA
Mali,ML,Kayes,ML01,Yelimane,ML0107,Gory,ML010704,2013,7091.68553737034,7483.80450608157,14575.4900434519,OCHA
Mali,ML,Kayes,ML01,Yelimane,ML0107,Diafounou Diongaga,ML010701,2013,5393.66003274472,5800.8160120555,11194.4760448002,OCHA
Mali,ML,Kayes,ML01,Nioro,ML0106,Youri,ML010616,2013,3876.07675406026,4354.94747210889,8231.02422616915,OCHA
Mali,ML,Kayes,ML01,Nioro,ML0106,Troungoumbe,ML010614,2013,6918.17817548029,7526.59845976429,14444.7766352446,OCHA
Mali,ML,Kayes,ML01,Nioro,ML0106,Nioro Tougoune Ranga,ML010611,2013,7414.39928186401,7855.09914557542,15269.4984274394,OCHA
Mali,ML,Kayes,ML01,Nioro,ML0106,Kadiaba Kadiel,ML010608,2013,5762.64231236295,5718.68799524737,11481.3303076103,OCHA
Mali,ML,Kayes,ML01,Nioro,ML0106,Diaye Coura,ML010604,2013,7583.27639499227,8283.07539117444,15866.3517861667,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Sangarebougou,ML020432,2013,27788.5505391674,26805.2331103221,54593.7836494895,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Farako,ML040610,2013,6577.55800406542,7039.1207271787,13616.6787312441,OCHA
Mali,ML,Tombouctou,ML06,Tombouctou,ML0605,Alafia,ML060501,2013,7363.30748931892,7580.89658205579,14944.2040713747,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Dialakorodji,ML020408,2013,27574.5343928893,27359.3614025773,54933.8957954665,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Diago,ML020406,2013,5422.12798705622,5466.08806034577,10888.216047402,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Dombila,ML020412,2013,7590.05370665156,7971.81223785031,15561.8659445019,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Sebougou,ML040625,2013,9173.41452202581,9624.56605589594,18797.9805779217,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Diganibougou,ML040606,2013,9001.05150011133,9068.14583078945,18069.1973309008,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,N'golonianasso,ML030422,2013,11041.8305289145,11867.8853274942,22909.7158564087,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Fagui,ML030403,2013,6160.7028045337,6506.62771318264,12667.3305177163,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Tella,ML030538,2013,4278.36719438791,4522.48170980593,8800.84890419383,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Wacoro,ML020222,2013,8608.07871770801,8744.5863495706,17352.6650672786,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Diouman,ML020207,2013,9257.00689892904,9573.94053510379,18830.9474340328,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Kilidougou,ML020214,2013,8766.56639198915,9173.77559890129,17940.3419908904,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,N'golodiana,ML030310,2013,3764.67555171695,4185.80090538166,7950.47645709861,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Syen Toula,ML030121,2013,5430.6742180719,5508.18916749901,10938.8633855709,OCHA
Mali,ML,Sikasso,ML03,Yanfolila,ML0306,Tagandougou,ML030610,2013,8704.82342266955,8777.7107001321,17482.5341228017,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Sinkolo,ML030427,2013,7007.582514002,7355.82130163855,14363.4038156405,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Dolendougou,ML020208,2013,7902.40367163868,8547.92281214144,16450.3264837801,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Benkadi,ML020202,2013,4408.73377142658,4729.17965300233,9137.91342442891,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Fakolo,ML030404,2013,6335.40066809888,6684.79639522924,13020.1970633281,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Gouadji Kao,ML030406,2013,7608.03411128894,7927.34941158027,15535.3835228692,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Karagouana Malle,ML030409,2013,4207.78893898386,4306.12879595764,8513.9177349415,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Koningue,ML030412,2013,21183.2947127309,21384.6216342961,42567.916347027,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Logouana,ML030417,2013,4707.58680030941,5011.86188718122,9719.44868749063,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Nafanga,ML030420,2013,4963.27042844123,5210.85548011639,10174.1259085576,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Nampe,ML030421,2013,2753.51599526577,2829.87400185717,5583.38999712294,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,N'goutjina,ML030423,2013,11246.6088193187,11400.4817719953,22647.090591314,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Sincina,ML030426,2013,10841.6799964855,11193.3896026035,22035.069599089,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Songo Doubacoro,ML030428,2013,8382.02663264726,8694.40029597573,17076.426928623,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Sorobasso,ML030430,2013,3239.43058266561,3373.63556394747,6613.06614661308,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Tao,ML030431,2013,3244.05834064085,3636.26082904214,6880.31916968299,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Zanina,ML030435,2013,4186.9640280953,4403.31171343761,8590.27574153291,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Bougoula,ML030301,2013,3533.28799475832,3733.43823152753,7266.72622628585,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Zanferebougou,ML030541,2013,2588.07663976359,2795.16904857793,5383.24568834152,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Tiankadi,ML030539,2013,2579.97805394403,2866.89938012256,5446.87743406659,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Sokourani Missirikoro,ML030537,2013,1888.12743678774,2013.07704657516,3901.2044833629,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Sanzana,ML030535,2013,6338.87881504904,6733.39563854451,13072.2744535935,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Pimperna,ML030534,2013,5185.40880617809,5583.39645216767,10768.8052583458,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Dialakoro,ML030505,2013,3047.38214981551,3288.02584273943,6335.40799255494,OCHA
Mali,ML,Sikasso,ML03,Yanfolila,ML0306,Yallankoro-Soloba,ML030612,2013,6259.05033448196,6786.61539040133,13045.6657248833,OCHA
Mali,ML,Sikasso,ML03,Yorosso,ML0307,Menamba 1,ML030707,2013,6051.94212356927,6120.2014593159,12172.1435828852,OCHA
Mali,ML,Segou,ML04,Baroueli,ML0401,Tesserla,ML040111,2013,3532.86134689894,3544.42932773358,7077.29067463252,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Yeredon Saniona,ML040412,2013,9857.07475244676,10167.0965848204,20024.1713372671,OCHA
Mali,ML,Segou,ML04,Niono,ML0404,Toridaga Ko,ML040411,2013,16601.2064044553,17832.0393508939,34433.2457553492,OCHA
Mali,ML,Segou,ML04,San,ML0405,Diakourouna,ML040503,2013,6672.41343712625,6860.97158384116,13533.3850209674,OCHA
Mali,ML,Segou,ML04,San,ML0405,Djeguena,ML040505,2013,2259.22736524056,2413.08155857236,4672.30892381292,OCHA
Mali,ML,Segou,ML04,San,ML0405,Karaba,ML040508,2013,4956.88134155444,5096.85395353299,10053.7352950874,OCHA
Mali,ML,Segou,ML04,San,ML0405,Niamana,ML040513,2013,5532.96696771409,5552.63254129785,11085.5995090119,OCHA
Mali,ML,Segou,ML04,San,ML0405,N'torosso,ML040515,2013,5861.49772640755,5936.68962540428,11798.1873518118,OCHA
Mali,ML,Segou,ML04,San,ML0405,Sourountouna,ML040520,2013,7105.05605596904,7205.69752078006,14310.7535767491,OCHA
Mali,ML,Segou,ML04,San,ML0405,Tene,ML040522,2013,11812.0689331651,12085.0733664455,23897.1422996106,OCHA
Mali,ML,Segou,ML04,San,ML0405,Waki,ML040525,2013,5123.46031779337,5153.53707739207,10276.9973951854,OCHA
Mali,ML,Segou,ML04,San,ML0405,Kassorola,ML040509,2013,9409.39856060765,9495.00164561932,18904.400206227,OCHA
Mali,ML,Segou,ML04,San,ML0405,Kaniegue,ML040507,2013,4147.12242928183,4089.28250697665,8236.40493625848,OCHA
Mali,ML,Segou,ML04,San,ML0405,Dieli,ML040504,2013,7881.26781330464,8295.40165700977,16176.6694703144,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Koulandougou,ML040211,2013,24227.7767637968,23899.2331644596,48127.0099282564,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Samabogo,ML040213,2013,7331.78252807761,7949.5123908093,15281.2949188869,OCHA
Mali,ML,Segou,ML04,Bla,ML0402,Tiemena,ML040215,2013,6195.80738724892,6724.46384280769,12920.2712300566,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Sakoiba,ML040621,2013,10501.4195499307,10651.8033945541,21153.2229444847,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Pelengana,ML040620,2013,32154.379578087,32449.3632733097,64603.7428513967,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,N'gara,ML040618,2013,6585.65559569899,6955.83121323345,13541.4868089324,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Markala,ML040616,2013,26117.0466158609,27010.0952931628,53127.1419090237,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Farakou Massa,ML040611,2013,8201.70352599786,8814.80689253931,17016.5104185372,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Dougabougou,ML040609,2013,16240.2984205196,16093.3849723106,32333.6833928302,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Diouna,ML040608,2013,18563.7416895807,19097.142644386,37660.8843339667,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Dioro,ML040607,2013,26276.6848509226,27654.4322274337,53931.1170783563,OCHA
Mali,ML,Segou,ML04,Segou,ML0406,Diedougou,ML040605,2013,9529.70855390273,9591.01889055688,19120.7274444596,OCHA
Mali,ML,Segou,ML04,Macina,ML0403,Tongue,ML040311,2013,4097.38749645243,4291.72998640274,8389.11748285517,OCHA
Mali,ML,Segou,ML04,Macina,ML0403,Matomo,ML040306,2013,8553.3831588846,8829.85848684963,17383.2416457342,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Benena,ML040701,2013,10456.3140881567,10287.4213061154,20743.7353942721,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Fangasso,ML040703,2013,13732.3713398062,13816.8177308268,27549.189070633,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Koula,ML040704,2013,2693.02457011118,2755.4916348818,5448.51620499299,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Mafoune,ML040706,2013,13418.8785731406,13514.8929629311,26933.7715360717,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Ouan,ML040708,2013,5216.0106453699,5320.12263429944,10536.1332796693,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Mandiakuy,ML040707,2013,12502.6930705606,11890.7459356303,24393.439006191,OCHA
Mali,ML,Segou,ML04,Tominian,ML0407,Lanfiala,ML040705,2013,5374.49222851819,5546.85541019043,10921.3476387086,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Ouroun,ML030117,2013,3178.11292651119,3237.11684323928,6415.22976975047,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Diou,ML030201,2013,2017.7039164212,2036.21496152598,4053.91887794718,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Kai,ML030205,2013,4441.49388482854,5028.06262658631,9469.55651141485,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Garalo,ML030110,2013,18200.9729013011,19700.3665499208,37901.3394512219,OCHA
Mali,ML,Sikasso,ML03,Bougouni,ML0301,Domba,ML030107,2013,7876.44441342853,8143.69744802048,16020.141861449,OCHA
Mali,ML,Sikasso,ML03,Yanfolila,ML0306,Sankarani,ML030608,2013,4234.40373830018,4515.54037994142,8749.94411824161,OCHA
Mali,ML,Koulikouro,ML02,Kangaba,ML0203,Kaniogo,ML020303,2013,9611.07452339688,9806.58145580589,19417.6559792028,OCHA
Mali,ML,Koulikouro,ML02,Kangaba,ML0203,Maramandougou,ML020305,2013,8372.09272097054,8447.287694974,16819.3804159445,OCHA
Mali,ML,Koulikouro,ML02,Kangaba,ML0203,Minidian,ML020306,2013,10425.4939341421,10542.335355286,20967.8292894281,OCHA
Mali,ML,Koulikouro,ML02,Dioila,ML0202,Diedougou,ML020206,2013,20292.2065296756,21229.2504433086,41521.4569729842,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Nimbougou,ML030208,2013,4628.91821651446,5115.99009083402,9744.90830734848,OCHA
Mali,ML,Sikasso,ML03,Kadiolo,ML0302,Zegoua,ML030209,2013,19066.3764579251,19249.1730283348,38315.5494862599,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Gouadie Sougouna,ML030405,2013,5958.2383931171,6437.21134355409,12395.4497366712,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Kafo Faboli,ML030407,2013,7886.85652929695,8548.62591975578,16435.4824490527,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Kapala,ML030408,2013,5830.98179007978,6068.15466050962,11899.1364505894,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Kolonigue,ML030410,2013,12921.8572063543,13641.4735715036,26563.330777858,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Kouniana,ML030415,2013,2622.78183246533,2751.20211627815,5373.98394874348,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Miena,ML030418,2013,7191.53589351765,7888.01346879075,15079.5493623084,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,M'pessoba,ML030419,2013,19628.635451966,21247.193803805,40875.8292557709,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,N'tossoni,ML030425,2013,3738.07150449735,4062.01456276391,7800.08606726126,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Songoua,ML030429,2013,3505.52666624171,3666.34125588118,7171.86792212289,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Yognogo,ML030432,2013,2773.18396666052,2743.10353982148,5516.28750648201,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Zanfigue,ML030433,2013,8667.79068761812,8962.81025853945,17630.6009461576,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Fakola,ML030302,2013,16145.0667867886,16758.2438127289,32903.3105995175,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Konina,ML030411,2013,9048.42378108133,9597.97004064067,18646.393821722,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Diedougou,ML030401,2013,3121.42275429707,3261.41243304798,6382.83518734506,OCHA
Mali,ML,Sikasso,ML03,Koutiala,ML0304,Zebala,ML030436,2013,9594.49922215924,10408.9846258009,20003.4838479601,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Kebila,ML030305,2013,18118.8026476457,20164.26865116,38283.0712988057,OCHA
Mali,ML,Sikasso,ML03,Kolondieba,ML0303,Mena,ML030308,2013,3412.96646513983,3710.29947583167,7123.2659409715,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Natien,ML030530,2013,3798.23674937142,4204.32298118054,8002.55973055196,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,N'tjikouna,ML030533,2013,2221.32639622087,2214.38475123268,4435.71114745355,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Missirikoro,ML030529,2013,2482.79502410937,2613.52933805362,5096.32436216299,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Miria,ML030528,2013,5378.61792501605,6178.0640394893,11556.6819645053,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Kourouma,ML030525,2013,3237.57995380678,3130.00762951095,6367.58758331773,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Kolokoba,ML030522,2013,4104.82606968315,4807.08915432173,8911.91522400488,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Kofan,ML030521,2013,5460.76072404297,6453.41595735417,11914.1766813971,OCHA
Mali,ML,Sikasso,ML03,Sikasso,ML0305,Klela,ML030520,2013,14113.5212018221,14659.5972742264,28773.1184760485,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Dindanko,ML010506,2013,5699.01980436084,5806.59212865667,11505.6119330175,OCHA
Mali,ML,Kayes,ML01,Kita,ML0105,Madina,ML010521,2013,7953.41184793691,8269.18867086983,16222.6005188067,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Faraba,ML020414,2013,7153.92350585783,7141.19822148454,14295.1217273424,OCHA
Mali,ML,Koulikouro,ML02,Kati,ML0204,Tiakadougou Dialakoro,ML020435,2013,4417.98736560011,4487.39800763624,8905.38537323635,OCHA
Mali,ML,Sikasso,ML03,Yanfolila,ML0306,Baya,ML030601,2013,14059.1459638863,14244.2565098229,28303.4024737092,OCHA
Mali,ML,Koulikouro,ML02,Kangaba,ML0203,Selefougou,ML020309,2013,2665.3726169844,2698.92114384749,5364.29376083189,OCHA
